kp_id,title,type,url,description,difficulty,source
kp_005,定积分学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=44,高等数学 - 定积分相关学习视频/课程,2,B站-宋浩高等数学
kp_006,定积分的应用学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=53,高等数学 - 定积分的应用相关学习视频/课程,2,B站-宋浩高等数学
kp_007,微分方程学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=59,高等数学 - 微分方程相关学习视频/课程,2,B站-宋浩高等数学
kp_008,向量代数与空间解析几何学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=69,高等数学 - 向量代数与空间解析几何相关学习视频/课程,2,B站-宋浩高等数学
kp_009,多元函数微分学学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=77,高等数学 - 多元函数微分学相关学习视频/课程,2,B站-宋浩高等数学
kp_010,重积分学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=91,高等数学 - 重积分相关学习视频/课程,2,B站-宋浩高等数学
kp_011,曲线积分与曲面积分学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=101,高等数学 - 曲线积分与曲面积分相关学习视频/课程,2,B站-宋浩高等数学
kp_012,无穷级数学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=116,高等数学 - 无穷级数相关学习视频/课程,2,B站-宋浩高等数学
kp_101,映射与函数学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=1,高等数学 - 映射与函数相关学习视频/课程,2,B站-宋浩高等数学
kp_102,数列极限学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=4,高等数学 - 数列极限相关学习视频/课程,2,B站-宋浩高等数学
kp_103,函数极限学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=6,高等数学 - 函数极限相关学习视频/课程,2,B站-宋浩高等数学
kp_104,无穷小与无穷大学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=8,高等数学 - 无穷小与无穷大相关学习视频/课程,2,B站-宋浩高等数学
kp_105,极限运算法则学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=9,高等数学 - 极限运算法则相关学习视频/课程,2,B站-宋浩高等数学
kp_106,极限存在准则学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=10,高等数学 - 极限存在准则相关学习视频/课程,2,B站-宋浩高等数学
kp_107,无穷小的比较学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=11,高等数学 - 无穷小的比较相关学习视频/课程,2,B站-宋浩高等数学
kp_108,函数的连续性学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=12,高等数学 - 函数的连续性相关学习视频/课程,2,B站-宋浩高等数学
kp_201,导数概念学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=16,高等数学 - 导数概念相关学习视频/课程,2,B站-宋浩高等数学
kp_202,求导法则学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=21,高等数学 - 求导法则相关学习视频/课程,2,B站-宋浩高等数学
kp_203,高阶导数学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=23,高等数学 - 高阶导数相关学习视频/课程,2,B站-宋浩高等数学
kp_204,隐函数求导学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=24,高等数学 - 隐函数求导相关学习视频/课程,2,B站-宋浩高等数学
kp_205,参数方程求导学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=25,高等数学 - 参数方程求导相关学习视频/课程,2,B站-宋浩高等数学
kp_206,微分学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=26,高等数学 - 微分相关学习视频/课程,2,B站-宋浩高等数学
kp_301,中值定理学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=28,高等数学 - 中值定理相关学习视频/课程,2,B站-宋浩高等数学
kp_302,洛必达法则学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=29,高等数学 - 洛必达法则相关学习视频/课程,2,B站-宋浩高等数学
kp_303,泰勒公式学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=30,高等数学 - 泰勒公式相关学习视频/课程,2,B站-宋浩高等数学
kp_304,函数单调性与极值学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=31,高等数学 - 函数单调性与极值相关学习视频/课程,2,B站-宋浩高等数学
kp_305,凹凸性与拐点学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=32,高等数学 - 凹凸性与拐点相关学习视频/课程,2,B站-宋浩高等数学
kp_306,弧微分与曲率学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=36,高等数学 - 弧微分与曲率相关学习视频/课程,2,B站-宋浩高等数学
kp_401,不定积分概念与性质学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=37,高等数学 - 不定积分概念与性质相关学习视频/课程,2,B站-宋浩高等数学
kp_402,换元积分法学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=39,高等数学 - 换元积分法相关学习视频/课程,2,B站-宋浩高等数学
kp_403,分部积分法学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=41,高等数学 - 分部积分法相关学习视频/课程,2,B站-宋浩高等数学
kp_404,有理函数积分学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=42,高等数学 - 有理函数积分相关学习视频/课程,2,B站-宋浩高等数学
kp_501,定积分概念与性质学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=44,高等数学 - 定积分概念与性质相关学习视频/课程,2,B站-宋浩高等数学
kp_502,微积分基本公式学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=47,高等数学 - 微积分基本公式相关学习视频/课程,2,B站-宋浩高等数学
kp_503,定积分换元与分部学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=48,高等数学 - 定积分换元与分部相关学习视频/课程,2,B站-宋浩高等数学
kp_504,反常积分学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=51,高等数学 - 反常积分相关学习视频/课程,2,B站-宋浩高等数学
kp_601,平面面积学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=53,高等数学 - 平面面积相关学习视频/课程,2,B站-宋浩高等数学
kp_602,旋转体体积学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=54,高等数学 - 旋转体体积相关学习视频/课程,2,B站-宋浩高等数学
kp_603,弧长学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=56,高等数学 - 弧长相关学习视频/课程,2,B站-宋浩高等数学
kp_604,物理应用学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=57,高等数学 - 物理应用相关学习视频/课程,2,B站-宋浩高等数学
kp_701,微分方程基本概念学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=59,高等数学 - 微分方程基本概念相关学习视频/课程,2,B站-宋浩高等数学
kp_702,可分离变量方程学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=61,高等数学 - 可分离变量方程相关学习视频/课程,2,B站-宋浩高等数学
kp_703,齐次方程学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=62,高等数学 - 齐次方程相关学习视频/课程,2,B站-宋浩高等数学
kp_704,一阶线性方程学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=63,高等数学 - 一阶线性方程相关学习视频/课程,2,B站-宋浩高等数学
kp_705,高阶线性微分方程学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=66,高等数学 - 高阶线性微分方程相关学习视频/课程,2,B站-宋浩高等数学
kp_801,向量及其运算学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=69,高等数学 - 向量及其运算相关学习视频/课程,2,B站-宋浩高等数学
kp_802,平面及其方程学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=71,高等数学 - 平面及其方程相关学习视频/课程,2,B站-宋浩高等数学
kp_803,空间直线学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=72,高等数学 - 空间直线相关学习视频/课程,2,B站-宋浩高等数学
kp_804,曲面与空间曲线学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=74,高等数学 - 曲面与空间曲线相关学习视频/课程,2,B站-宋浩高等数学
kp_901,多元函数极限与连续学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=77,高等数学 - 多元函数极限与连续相关学习视频/课程,2,B站-宋浩高等数学
kp_902,偏导数学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=79,高等数学 - 偏导数相关学习视频/课程,2,B站-宋浩高等数学
kp_903,全微分学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=80,高等数学 - 全微分相关学习视频/课程,2,B站-宋浩高等数学
kp_904,复合函数求导学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=82,高等数学 - 复合函数求导相关学习视频/课程,2,B站-宋浩高等数学
kp_905,隐函数求导（多元）学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=84,高等数学 - 隐函数求导（多元）相关学习视频/课程,2,B站-宋浩高等数学
kp_906,多元函数极值学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=87,高等数学 - 多元函数极值相关学习视频/课程,2,B站-宋浩高等数学
kp_1001,二重积分学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=91,高等数学 - 二重积分相关学习视频/课程,2,B站-宋浩高等数学
kp_1002,三重积分学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=96,高等数学 - 三重积分相关学习视频/课程,2,B站-宋浩高等数学
kp_1101,对弧长的曲线积分学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=101,高等数学 - 对弧长的曲线积分相关学习视频/课程,2,B站-宋浩高等数学
kp_1102,对坐标的曲线积分学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=103,高等数学 - 对坐标的曲线积分相关学习视频/课程,2,B站-宋浩高等数学
kp_1103,格林公式学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=105,高等数学 - 格林公式相关学习视频/课程,2,B站-宋浩高等数学
kp_1104,对面积的曲面积分学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=108,高等数学 - 对面积的曲面积分相关学习视频/课程,2,B站-宋浩高等数学
kp_1105,高斯公式学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=110,高等数学 - 高斯公式相关学习视频/课程,2,B站-宋浩高等数学
kp_1106,斯托克斯公式学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=113,高等数学 - 斯托克斯公式相关学习视频/课程,2,B站-宋浩高等数学
kp_1201,常数项级数学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=116,高等数学 - 常数项级数相关学习视频/课程,2,B站-宋浩高等数学
kp_1202,幂级数学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=125,高等数学 - 幂级数相关学习视频/课程,2,B站-宋浩高等数学
kp_1203,傅里叶级数学习资源,video,https://www.bilibili.com/video/BV1CAxaeHEeH?p=138,高等数学 - 傅里叶级数相关学习视频/课程,2,B站-宋浩高等数学
